time,neighborhood,title,url,price,aid
1651091520.0,"fremont,union city,newark",Like New*Modern and Simple Desk with Drawers +West Elm Tall Back Chair,https://sfbay.craigslist.org/eby/fuo/d/fremont-like-newmodern-and-simple-desk/7475891021.html,220,487
1651091520.0,emeryville,Six Shield Back Dining Chairs,https://sfbay.craigslist.org/eby/fuo/d/emeryville-six-shield-back-dining-chairs/7467968078.html,150,488
1651091460.0,"fremont,union city,newark",Like New 6.5” Full Size Spring Box,https://sfbay.craigslist.org/eby/fuo/d/fremont-like-new-65-full-size-spring-box/7475828848.html,99,489
1651091460.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471048011.html,55,490
1651091400.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471001404.html,65,491
1651091400.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471049538.html,45,492
1651091340.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471001305.html,65,493
1651091280.0,walnut creek,Vintage vinyl records,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-vintage-vinyl-records/7465083644.html,150,494
1651091280.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471048105.html,45,495
1651091280.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471045537.html,65,496
1651091280.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471049717.html,54,497
1651091280.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7471049882.html,55,498
1651091220.0,walnut creek,Rival Seal-a-Meal Vacuum Food Sealer Vs112,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-rival-seal-meal-vacuum/7472109157.html,65,499
1651091160.0,san leandro,Mid century coffee table,https://sfbay.craigslist.org/eby/fuo/d/san-leandro-mid-century-coffee-table/7473903368.html,100,500
1651091100.0,oakland east,herman miller for eames midcentury table chairs dining $1500 OBO,https://sfbay.craigslist.org/eby/fuo/d/oakland-herman-miller-for-eames/7476832471.html,1500,501
1651090860.0,san leandro,Mid century dresser,https://sfbay.craigslist.org/eby/fuo/d/san-leandro-mid-century-dresser/7475431059.html,400,502
1651090800.0,all bay area and sf,***Reclaimed Wood TV Console~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-reclaimed-wood-tv-consolebrand/7470805937.html,699,503
1651090620.0,danville,Bar Table,https://sfbay.craigslist.org/eby/fuo/d/danville-bar-table/7476831053.html,150,504
1651090620.0,all bay area and sf,***Gorgeous Console Table in Natural Brown Finish~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-gorgeous-console-table-in/7465260378.html,350,505
1651090500.0,all bay area and sf,***Super Cute Daybed with Trundle~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-super-cute-daybed-with/7470806047.html,550,506
1651090440.0,berkeley,"Fully Jarvis standing height adjustable desk, bamboo, 36x27",https://sfbay.craigslist.org/eby/fuo/d/berkeley-fully-jarvis-standing-height/7476830562.html,300,507
1651090380.0,dublin,steelcase think ergonomic office chair like new *MSRP 900*,https://sfbay.craigslist.org/eby/fuo/d/dublin-steelcase-think-ergonomic-office/7476830391.html,230,508
1651090380.0,"danville,san ramon",Leather Recline Sofa,https://sfbay.craigslist.org/eby/fuo/d/san-ramon-leather-recline-sofa/7472450216.html,288,509
1651090320.0,"danville,san ramon",Coffee Table,https://sfbay.craigslist.org/eby/fuo/d/san-ramon-coffee-table/7472450860.html,399,510
1651090320.0,"oakland hills,mills",High Quality Swivel Chairs - Brand New In Box,https://sfbay.craigslist.org/eby/fuo/d/oakland-high-quality-swivel-chairs/7476830079.html,500,511
1651090320.0,all bay area and sf,***Modern Vanity Set in White Finish~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-modern-vanity-set-in-white/7470806269.html,299,512
1651090260.0,walnut creek,swivel recliner chair with heat and massage option,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-swivel-recliner-chair-with/7476829991.html,100,513
1651090200.0,dublin,Workpro quantum 9000 ergonomic mesh office chair like new *500 MSRP*,https://sfbay.craigslist.org/eby/fuo/d/dublin-workpro-quantum-9000-ergonomic/7466341019.html,245,514
1651090140.0,antioch,Wine Shelf Rack,https://sfbay.craigslist.org/eby/fuo/d/antioch-wine-shelf-rack/7469274606.html,100,515
1651090080.0,"oakland hills,mills",Mahogany Dining Room Table + 8 Chairs,https://sfbay.craigslist.org/eby/fuo/d/oakland-mahogany-dining-room-table/7470112339.html,250,516
1651090080.0,"oakland hills,mills",Vintage Wrought Iron Patio Table and 4 Chairs,https://sfbay.craigslist.org/eby/fuo/d/oakland-vintage-wrought-iron-patio/7470189424.html,200,517
1651090020.0,crockett,Barndoor hardware kit 79 inch,https://sfbay.craigslist.org/eby/fuo/d/crockett-barndoor-hardware-kit-79-inch/7474150570.html,65,518
1651090020.0,"brentwood,oakley",Very nice couch!,https://sfbay.craigslist.org/eby/fuo/d/brentwood-very-nice-couch/7476829080.html,150,519
1651090020.0,"brentwood,oakley",Nice Bike for sale!,https://sfbay.craigslist.org/eby/fuo/d/brentwood-nice-bike-for-sale/7476829025.html,75,520
1651089720.0,berkeley,Brand New Queen Size Bed ! Tempurpedic Adjustable bed ! Queen bed !,https://sfbay.craigslist.org/eby/fuo/d/berkeley-brand-new-queen-size-bed/7475943830.html,1800,521
1651089720.0,berkeley,Brand New Helix Mattress Helix Moonlight Luxe Soft Mattress ! Delivery,https://sfbay.craigslist.org/eby/fuo/d/berkeley-brand-new-helix-mattress-helix/7475941799.html,1200,522
1651089660.0,"hayward,castro valley",New  Crackle Lounge Chair - FPF18-0414,https://sfbay.craigslist.org/eby/fuo/d/hayward-new-crackle-lounge-chair-fpf/7470791667.html,240,523
1651089360.0,"hayward,castro valley",6 Foot Artificial Dracaena Palm Tree w/pot planter,https://sfbay.craigslist.org/eby/fuo/d/hayward-foot-artificial-dracaena-palm/7470125950.html,135,524
1651089300.0,san leandro,Deluxe cappuccino bar,https://sfbay.craigslist.org/eby/fuo/d/san-leandro-deluxe-cappuccino-bar/7476826585.html,325,525
1651089180.0,fairfield ca,round dinning table with 4 chairs,https://sfbay.craigslist.org/eby/fuo/d/rio-vista-round-dinning-table-with/7476826330.html,15,526
1651089180.0,berkeley,big square table,https://sfbay.craigslist.org/eby/fuo/d/berkeley-big-square-table/7476826302.html,0,527
1651089120.0,berkeley,electric standing desks,https://sfbay.craigslist.org/eby/fuo/d/berkeley-electric-standing-desks/7476826003.html,100,528
1651089000.0,"fairfield,vacaville",Nice solid wood vintage rocking chair,https://sfbay.craigslist.org/eby/fuo/d/vacaville-nice-solid-wood-vintage/7467767575.html,100,529
1651089000.0,san leandro,Slender grey bookshelf,https://sfbay.craigslist.org/eby/fuo/d/san-leandro-slender-grey-bookshelf/7476825594.html,140,530
1651089000.0,"fairfield,vacaville",Mid Century Modern 5 Piece folding table and chair set,https://sfbay.craigslist.org/eby/fuo/d/vacaville-mid-century-modern-piece/7469669517.html,90,531
1651088940.0,"fairfield,vacaville",Small and Cute Thomasville wall unit,https://sfbay.craigslist.org/eby/fuo/d/vacaville-small-and-cute-thomasville/7466663313.html,100,532
1651088940.0,"fairfield,vacaville",Nice solid wood (Oak) Desk,https://sfbay.craigslist.org/eby/fuo/d/vacaville-nice-solid-wood-oak-desk/7470599834.html,100,533
1651088880.0,berkeley,dining room table,https://sfbay.craigslist.org/eby/fuo/d/berkeley-dining-room-table/7476825328.html,0,534
1651088760.0,"oakland lake merritt,grand",Hybrid Latex Mattress (Queen),https://sfbay.craigslist.org/eby/fuo/d/oakland-hybrid-latex-mattress-queen/7476824873.html,100,535
1651088760.0,"dublin,pleasanton,livermore",Restoration hardware SAUNDERSON SHAGREEN CUBE COFFEE TABLE,https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware/7472601091.html,1450,536
1651088760.0,"dublin,pleasanton,livermore",Restoration hardware DUVALL 6-DOOR SIDEBOARD/MEDIA,https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware-duvall/7468919573.html,650,537
1651088760.0,east bay area,Restoration hardware GRAYDON SHAGREEN PLINTH SIDE TABLE,https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware-graydon/7468918837.html,450,538
1651088700.0,"albany,el cerrito","Two New Old Stock Beautiful Iron Hanover 36"" Dia. Wall Candle Holder",https://sfbay.craigslist.org/eby/fuo/d/el-cerrito-two-new-old-stock-beautiful/7473446487.html,80,539
1651088700.0,"dublin,pleasanton,livermore",Restoration hardware 48” Round Kasar Heston Dining Table,https://sfbay.craigslist.org/eby/fuo/d/pleasanton-restoration-hardware-48/7468484109.html,750,540
1651088640.0,"albany,el cerrito","Beautiful Genuine 44""x45"" Wood Mirror, Made in USA",https://sfbay.craigslist.org/eby/fuo/d/el-cerrito-beautiful-genuine-44x45-wood/7470373573.html,120,541
1651088520.0,"concord,pleasant hill,martinez",Patio set☀️☀️☀️,https://sfbay.craigslist.org/eby/fuo/d/clayton-patio-set/7476823873.html,150,542
1651088460.0,alameda,Moving sale,https://sfbay.craigslist.org/eby/fuo/d/newark-moving-sale/7476823787.html,20,543
1651088400.0,berkeley,great velvet couch! $75 OBO,https://sfbay.craigslist.org/eby/fuo/d/berkeley-great-velvet-couch-75-obo/7476823582.html,75,544
1651088100.0,"hercules, pinole, san pablo, el sob",Large unique dresser,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-large-unique-dresser/7476822389.html,60,545
1651087920.0,"pittsburg,antioch",Adjustable base,https://sfbay.craigslist.org/eby/fuo/d/pittsburg-adjustable-base/7474580342.html,100,546
1651087860.0,san leandro,Vanity Light Bathroom Light fixtures Crystal Glass Shades,https://sfbay.craigslist.org/eby/fuo/d/san-lorenzo-vanity-light-bathroom-light/7473858337.html,60,547
1651087680.0,"hercules, pinole, san pablo, el sob",Large Craftsman  style dining table with leaf,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-large-craftsman-style/7476820878.html,20,548
1651087560.0,oakland downtown,Mirror,https://sfbay.craigslist.org/eby/fuo/d/oakland-mirror/7476820488.html,50,549
1651087560.0,oakland,antique satin bedset - full size,https://sfbay.craigslist.org/eby/fuo/d/oakland-antique-satin-bedset-full-size/7476820034.html,10,550
1651087500.0,"hercules, pinole, san pablo, el sob",1 full bed,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-full-bed/7476820244.html,0,551
1651087440.0,san leandro,EQ3 MidCentury Square Armchair,https://sfbay.craigslist.org/eby/fuo/d/san-leandro-eq3-midcentury-square/7476820033.html,210,552
1651087380.0,san leandro,Lime Green Chair,https://sfbay.craigslist.org/eby/fuo/d/san-leandro-lime-green-chair/7476819858.html,195,553
1651087380.0,richmond,beautiful tasseled rug - like new - world market,https://sfbay.craigslist.org/eby/fuo/d/richmond-beautiful-tasseled-rug-like/7476819725.html,60,554
1651087380.0,"hercules, pinole, san pablo, el sob",Wall mirror,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-wall-mirror/7476819712.html,10,555
1651087200.0,"hercules, pinole, san pablo, el sob",Coffee table,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-coffee-table/7476819031.html,20,556
1651087200.0,"dublin,pleasanton,livermore",Sleep Number adjustable base Split E King 360 FlexFit 2,https://sfbay.craigslist.org/eby/fuo/d/pleasanton-sleep-number-adjustable-base/7476818974.html,2750,557
1651087020.0,"hercules, pinole, san pablo, el sob",Dresser with mirror and night table,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-dresser-with-mirror-and/7476818286.html,60,558
1651086540.0,"albany,el cerrito","Sofa, chair, decanter, TV stands, lamp, vase, frame, DVD, wine,",https://sfbay.craigslist.org/eby/fuo/d/el-cerrito-sofa-chair-decanter-tv/7474893797.html,5,559
1651086420.0,"hayward,castro valley","Delivery Available! Like New Condition All Modern 117"" Sectional Sofa",https://sfbay.craigslist.org/eby/fuo/d/hayward-delivery-available-like-new/7472374170.html,700,560
1651086420.0,oakland downtown,Bookcase,https://sfbay.craigslist.org/eby/fuo/d/oakland-bookcase/7476815991.html,50,561
1651086420.0,"danville,san ramon",Double Loft Bed,https://sfbay.craigslist.org/eby/fuo/d/san-ramon-double-loft-bed/7471927033.html,165,562
1651086420.0,hayward,PU Espresso Brown Leather reclining chair,https://sfbay.craigslist.org/eby/fuo/d/hayward-pu-espresso-brown-leather/7476815912.html,75,563
1651086360.0,"danville,san ramon",Turtle Pillow,https://sfbay.craigslist.org/eby/fuo/d/san-ramon-turtle-pillow/7471927278.html,15,564
1651086360.0,"concord,pleasant hill,martinez",Leather arm chairs,https://sfbay.craigslist.org/eby/fuo/d/concord-leather-arm-chairs/7476815688.html,120,565
1651086120.0,oakland downtown,Bartop Chair,https://sfbay.craigslist.org/eby/fuo/d/oakland-bartop-chair/7476814687.html,75,566
1651086060.0,"hercules, pinole, san pablo, el sob",Nice armchair,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-nice-armchair/7476814576.html,70,567
1651086000.0,all bay area and sf,**Creative Bar Unit with Lots of Storage Options~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-creative-bar-unit-with-lots-of/7473897693.html,375,568
1651085940.0,"dublin,pleasanton,livermore",Canvas pantings set of 2,https://sfbay.craigslist.org/eby/fuo/d/dublin-canvas-pantings-set-of/7470576551.html,35,569
1651085880.0,sausalito,Desk Armoire,https://sfbay.craigslist.org/eby/fuo/d/sausalito-desk-armoire/7476813828.html,150,570
1651085880.0,"fairfield,vacaville",Antique School Desk with attached chair,https://sfbay.craigslist.org/eby/fuo/d/vacaville-antique-school-desk-with/7470348705.html,90,571
1651085820.0,vacaville,Mid Century Modern end/ side table,https://sfbay.craigslist.org/eby/fuo/d/vacaville-mid-century-modern-end-side/7466663758.html,75,572
1651085820.0,all bay area and sf,***Twin/Full Bunk Bed in White Finish~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-twin-full-bunk-bed-in-white/7472410438.html,550,573
1651085820.0,"hercules, pinole, san pablo, el sob",3 Coffee table - wood and glass - set,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-coffee-table-wood-and-glass/7476813473.html,60,574
1651085820.0,berkeley,"6ft Redwood Picnic Table, Patio Table, Outdoor Furniture",https://sfbay.craigslist.org/eby/fuo/d/berkeley-6ft-redwood-picnic-table-patio/7475136390.html,1200,575
1651085820.0,"pittsburg,antioch","10ft Redwood Picnic Table, Outdoor Furniture, Patio Set",https://sfbay.craigslist.org/eby/fuo/d/richmond-10ft-redwood-picnic-table/7474866198.html,1600,576
1651085760.0,all bay area and sf,**Fun Bar Unit with 3 Shelves~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-fun-bar-unit-with-shelvesbrand/7473892780.html,299,577
1651085760.0,emeryville,Like New Queen Gel Memory Foam Mattress,https://sfbay.craigslist.org/eby/fuo/d/emeryville-like-new-queen-gel-memory/7476813218.html,250,578
1651085760.0,newark,New Jona: Tate II Chair for sale,https://sfbay.craigslist.org/eby/fuo/d/newark-new-jona-tate-ii-chair-for-sale/7476813209.html,650,579
1651085640.0,oakland downtown,Living Room Chair,https://sfbay.craigslist.org/eby/fuo/d/oakland-living-room-chair/7476812809.html,75,580
1651085580.0,sonora,Glass Breakfast Table Set Ferguson Copeland Biedermeir Steel 4 Chairs,https://sfbay.craigslist.org/eby/fuo/d/standard-glass-breakfast-table-set/7476812674.html,1800,581
1651085580.0,"fremont,union city,newark",AUTHENTIC Tempur-pedic; Intellibed; Beautyrest Black; S & F 40-60% Off,https://sfbay.craigslist.org/eby/fud/d/newark-authentic-tempur-pedic/7476813464.html,89,582
1651085580.0,"albany,el cerrito",Ikea adj galant legs set,https://sfbay.craigslist.org/eby/fuo/d/albany-ikea-adj-galant-legs-set/7474933266.html,30,583
1651085520.0,all bay area and sf,**Rustic Bar Unit with Adjustable Shelves~Brand New!!!,https://sfbay.craigslist.org/eby/fuo/d/oakland-rustic-bar-unit-with-adjustable/7473896867.html,299,584
1651085520.0,"albany,el cerrito",Ikea pine wood table black color with ikea legs,https://sfbay.craigslist.org/eby/fuo/d/albany-ikea-pine-wood-table-black-color/7475448532.html,40,585
1651085520.0,"albany,el cerrito",Solid Maple Wood Dinner Table with 3 Chairs Table,https://sfbay.craigslist.org/eby/fuo/d/albany-solid-maple-wood-dinner-table/7475449816.html,70,586
1651085520.0,"albany,el cerrito",Full Size Ikea Sultan Lerback Bed Base 2 Pcs,https://sfbay.craigslist.org/eby/fuo/d/albany-full-size-ikea-sultan-lerback/7473777982.html,80,587
1651085460.0,alameda,Vintage Mid Century Teak Bar w/ locking glass cabinets,https://sfbay.craigslist.org/eby/fuo/d/alameda-vintage-mid-century-teak-bar/7474491171.html,1350,588
1651085460.0,alameda,Pleated Green Velvet Sofa - Mid Century Style,https://sfbay.craigslist.org/eby/fuo/d/alameda-pleated-green-velvet-sofa-mid/7474494710.html,1000,589
1651085460.0,alameda,"Crate & Barrel Tate Dresser - 9 Drawer, Walnut",https://sfbay.craigslist.org/eby/fuo/d/alameda-crate-barrel-tate-dresser/7474498769.html,1000,590
1651085460.0,alameda,Mid Century 5 Drawer Dresser,https://sfbay.craigslist.org/eby/fuo/d/alameda-mid-century-drawer-dresser/7474506417.html,300,591
1651085460.0,alameda,Set of 2 Modern Wire Stools - Bend Goods - Lucy Chair,https://sfbay.craigslist.org/eby/fuo/d/alameda-set-of-modern-wire-stools-bend/7474553612.html,650,592
1651085460.0,"albany,el cerrito",Black color table top with ikea adj legs The table top from Flexispot.,https://sfbay.craigslist.org/eby/fuo/d/albany-black-color-table-top-with-ikea/7473788879.html,80,593
1651085460.0,"concord,pleasant hill,martinez",Counter Height Dining Table With Wine Rack Storage And Stools,https://sfbay.craigslist.org/eby/fuo/d/concord-counter-height-dining-table/7476812079.html,200,594
1651085460.0,"albany,el cerrito","Antique wax candlestick 19"" H sell each one $20",https://sfbay.craigslist.org/eby/fuo/d/albany-antique-wax-candlestick-19-sell/7472101291.html,20,595
1651085400.0,"albany,el cerrito",Twin XL Ikea Salts,https://sfbay.craigslist.org/eby/fuo/d/albany-twin-xl-ikea-salts/7475471071.html,40,596
1651085400.0,"albany,el cerrito",Desk Lamp,https://sfbay.craigslist.org/eby/fuo/d/albany-desk-lamp/7472780514.html,10,597
1651085400.0,"albany,el cerrito",4 pcs Iron diy furniture folding table legs,https://sfbay.craigslist.org/eby/fuo/d/albany-pcs-iron-diy-furniture-folding/7475473014.html,60,598
1651085400.0,"albany,el cerrito",TWIN Walnut Wood with Ikea Lonset salts with wheels,https://sfbay.craigslist.org/eby/fuo/d/albany-twin-walnut-wood-with-ikea/7475713045.html,100,599
1651085400.0,"albany,el cerrito",TWIN Walnut Wood with wheels,https://sfbay.craigslist.org/eby/fuo/d/albany-twin-walnut-wood-with-wheels/7475713785.html,60,600
1651085340.0,"albany,el cerrito",Twin XL Ikea Salts,https://sfbay.craigslist.org/eby/fuo/d/albany-twin-xl-ikea-salts/7475714580.html,40,601
1651085340.0,"albany,el cerrito",Ikea dinning table Ekedalen brown color,https://sfbay.craigslist.org/eby/fuo/d/albany-ikea-dinning-table-ekedalen/7475715359.html,80,602
1651085340.0,"albany,el cerrito",Solid Maple Wood Dinner Table with 3 Chairs Table,https://sfbay.craigslist.org/eby/fuo/d/albany-solid-maple-wood-dinner-table/7475716149.html,70,603
1651085220.0,oakland,Used ottoman in good condition,https://sfbay.craigslist.org/eby/fuo/d/emeryville-used-ottoman-in-good/7476810972.html,100,604
1651085160.0,"hercules, pinole, san pablo, el sob",Beautiful Wood Computer/Writing Desk,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-beautiful-wood-computer/7476810940.html,95,605
1651084980.0,walnut creek,Console End Table,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-console-end-table/7471977654.html,40,606
1651084920.0,all bay area and sf,**Black Metal Desk With Drawers~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-black-metal-desk-with/7469680722.html,299,607
1651084920.0,oakland,New Dreamcloud Hybrid Mattress Full,https://sfbay.craigslist.org/eby/fuo/d/oakland-new-dreamcloud-hybrid-mattress/7476809737.html,800,608
1651084920.0,all bay area and sf,**Bar Unit in Antique Nutmeg Finish~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-bar-unit-in-antique-nutmeg/7473893890.html,375,609
1651084860.0,oakland,Super Comfy L Shaped Couch,https://sfbay.craigslist.org/eby/fuo/d/oakland-super-comfy-shaped-couch/7476809453.html,100,610
1651084740.0,all sf and bay area,#Beautiful Mirrored Accent Cabinet ONLY $650~Brand New!,https://sfbay.craigslist.org/eby/fuo/d/oakland-beautiful-mirrored-accent/7474081673.html,650,611
1651084740.0,emeryville,Restoration Hardware (RH) Queen Solid Wood Bed Frame (Espresso Pine),https://sfbay.craigslist.org/eby/fuo/d/emeryville-restoration-hardware-rh/7476808968.html,1800,612
1651084740.0,"concord,pleasant hill,martinez","Crate and Barrel Icon Black Frame Gallery, Set of 7",https://sfbay.craigslist.org/eby/fuo/d/concord-crate-and-barrel-icon-black/7476808828.html,70,613
1651084680.0,"brentwood,oakley",SET OF 2 WOODEN PATIO CHAIRS,https://sfbay.craigslist.org/eby/fuo/d/discovery-bay-set-of-wooden-patio-chairs/7476808669.html,50,614
1651084380.0,"oakland rockridge,claremont",TV stand great condition,https://sfbay.craigslist.org/eby/fuo/d/oakland-tv-stand-great-condition/7468891001.html,50,615
1651084320.0,oakland,IKEA Inreda Light,https://sfbay.craigslist.org/eby/fuo/d/oakland-ikea-inreda-light/7466320655.html,9,616
1651084260.0,all bay area and sf,**Gorgeous Vanity with Mirrors~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-gorgeous-vanity-with/7469682053.html,550,617
1651084200.0,"fairfield,vacaville",Solid oak table and 5 chairs,https://sfbay.craigslist.org/eby/fuo/d/dixon-solid-oak-table-and-chairs/7469721127.html,200,618
1651084080.0,berkeley,"EXCELLENT West Elm Charm Wool Rug, Moroccan-Style",https://sfbay.craigslist.org/eby/fuo/d/berkeley-excellent-west-elm-charm-wool/7475809214.html,100,619
1651084080.0,"dublin,pleasanton,livermore",Sunbrella base stand heavy duty cast iron,https://sfbay.craigslist.org/eby/fuo/d/pleasanton-sunbrella-base-stand-heavy/7476805599.html,35,620
1651084020.0,all bay area and sf,**Beautiful Modern 5 Piece Bar Set~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-beautiful-modern-piece-bar/7469691844.html,450,621
1651083960.0,all bay area and sf,**Bunk Bed Twin Size with Playhouse~Brand New**,https://sfbay.craigslist.org/eby/fuo/d/oakland-bunk-bed-twin-size-with/7473200490.html,650,622
1651083840.0,"oakland piedmont,montclair",Minnesota Fats mini pool table - VINTAGE,https://sfbay.craigslist.org/eby/fuo/d/oakland-minnesota-fats-mini-pool-table/7471377809.html,125,623
1651083840.0,berkeley,3 Herman Miller Eames Upholstered Armchairs - Sell or Trade,https://sfbay.craigslist.org/eby/fuo/d/berkeley-herman-miller-eames/7476805046.html,1150,624
1651083780.0,"oakland north,temescal",Comfortable Pink chair,https://sfbay.craigslist.org/eby/fuo/d/oakland-comfortable-pink-chair/7476804748.html,15,625
1651083780.0,"oakland north,temescal",Chandelier 5 lights,https://sfbay.craigslist.org/eby/fuo/d/oakland-chandelier-lights/7476804683.html,20,626
1651083720.0,all bay area and sf,**Mid-Century Modern Dining Room Set~Brand New**,https://sfbay.craigslist.org/eby/fuo/d/oakland-mid-century-modern-dining-room/7469679754.html,599,627
1651083720.0,oakland,Glass Coffee Table and Side Tables set,https://sfbay.craigslist.org/eby/fuo/d/oakland-glass-coffee-table-and-side/7476804540.html,175,628
1651083660.0,fairfield,"gorgeous , Ralph Lauren brand oversized sofa, couch",https://sfbay.craigslist.org/eby/fuo/d/vallejo-gorgeous-ralph-lauren-brand/7476804119.html,500,629
1651083600.0,all bay area and sf,***Bookcase with 4 Full Length Shelves~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-bookcase-with-full-length/7469681197.html,275,630
1651083540.0,"oakland hills,mills",Beautiful side table,https://sfbay.craigslist.org/eby/fuo/d/oakland-beautiful-side-table/7475832238.html,80,631
1651083420.0,all sf and bay area,***Swivel Chair in Pink Velvet~Brand New***,https://sfbay.craigslist.org/eby/fuo/d/oakland-swivel-chair-in-pink/7474082127.html,399,632
1651083420.0,all sf and bay area,**White Tall Chest of Drawers~Brand New**,https://sfbay.craigslist.org/eby/fuo/d/oakland-white-tall-chest-of/7472410232.html,399,633
1651083420.0,crockett,Queen bed with mattress,https://sfbay.craigslist.org/eby/fuo/d/crockett-queen-bed-with-mattress/7476803011.html,150,634
1651083120.0,san lorenzo,Solid Wood Heavy Duty 3-tier Storage Shelf With One Bottom Drawer.,https://sfbay.craigslist.org/eby/fuo/d/san-lorenzo-solid-wood-heavy-duty-tier/7476801740.html,30,635
1651083060.0,"oakland lake merritt,grand",Desk & Chair,https://sfbay.craigslist.org/eby/fuo/d/oakland-desk-chair/7476801596.html,100,636
1651083060.0,"pittsburg,antioch",Dining room furniture,https://sfbay.craigslist.org/eby/fuo/d/antioch-dining-room-furniture/7470460573.html,700,637
1651083000.0,hayward,Padded Arm Chair/Padded Stadium Chair,https://sfbay.craigslist.org/eby/fuo/d/hayward-padded-arm-chair-padded-stadium/7466423613.html,25,638
1651082940.0,"hayward,castro valley",Hand Knotted Canton Wool Rug,https://sfbay.craigslist.org/eby/fuo/d/castro-valley-hand-knotted-canton-wool/7475270310.html,495,639
1651082760.0,"hercules, pinole, san pablo, el sob",Red Chair,https://sfbay.craigslist.org/eby/fuo/d/el-sobrante-red-chair/7476800172.html,45,640
1651082700.0,"dublin,pleasanton,livermore",Loft Bed Bunk Desk,https://sfbay.craigslist.org/eby/fuo/d/dublin-loft-bed-bunk-desk/7476799834.html,300,641
1651082520.0,"oakland rockridge,claremont",Pottery Barn White Desk,https://sfbay.craigslist.org/eby/fuo/d/oakland-pottery-barn-white-desk/7476798722.html,550,642
1651082280.0,emeryville,Black wood queen size platform bed frame // I can deliver,https://sfbay.craigslist.org/eby/fuo/d/emeryville-black-wood-queen-size/7476797582.html,250,643
1651081980.0,walnut creek,Microfiber Sofa,https://sfbay.craigslist.org/eby/fuo/d/walnut-creek-microfiber-sofa/7476795719.html,200,644
1651081380.0,"hayward,castro valley",West Elm Mid-Century Show Wood Leather Sofa Black/Pecan,https://sfbay.craigslist.org/eby/fuo/d/hayward-west-elm-mid-century-show-wood/7475011657.html,2500,645
1651081320.0,"hayward,castro valley","West Elm Dekalb Leather Sofa 85""",https://sfbay.craigslist.org/eby/fuo/d/hayward-west-elm-dekalb-leather-sofa-85/7475011742.html,3150,646
1651081320.0,"hayward,castro valley",West elm show wood vegan leather chair,https://sfbay.craigslist.org/eby/fuo/d/hayward-west-elm-show-wood-vegan/7475011568.html,800,647
1651081320.0,"hayward,castro valley","West Elm Anton Dining Table 72"" Burnt Wax",https://sfbay.craigslist.org/eby/fuo/d/hayward-west-elm-anton-dining-table-72/7475811183.html,1200,648
